plane,series,angle_deg,total_energy_ev,relative_energy_microev
103,w_rank1_2_3_4_5_6,235.0,122.0399960882269,1.038569649836063
103,w_rank1_2_3_4_5_6,240.0,122.03999594675477,0.8970975216016086
103,w_rank1_2_3_4_5_6,245.0,122.03999577265647,0.7229992178281464
103,w_rank1_2_3_4_5_6,250.0,122.03999559970775,0.5500505011468704
103,w_rank1_2_3_4_5_6,255.0,122.03999544932539,0.39966813858427486
103,w_rank1_2_3_4_5_6,260.0,122.03999534709237,0.2974351218654192
103,w_rank1_2_3_4_5_6,265.0,122.03999527423684,0.2245795940325479
103,w_rank1_2_3_4_5_6,270.0,122.03999523411063,0.18445338412220735
103,w_rank1_2_3_4_5_6,275.0,122.03999527423693,0.2245796792976762
103,w_rank1_2_3_4_5_6,280.0,122.03999534709226,0.2974350081785815
103,w_rank1_2_3_4_5_6,285.0,122.03999544932603,0.39966877807273704
103,w_rank1_2_3_4_5_6,290.0,122.03999559970786,0.5500506148337081
103,w_rank1_2_3_4_5_6,295.0,122.03999577265674,0.722999487834386
103,w_rank1_2_3_4_5_6,300.0,122.039995946756,0.8970987437351141
103,w_rank1_2_3_4_5_6,305.0,122.03999608822689,1.0385696356252083
103,w_rank1_2_3_4_5_6,310.0,122.03999620713533,1.1574780813816687
103,w_rank1_2_3_4_5_6,315.0,122.03999618306817,1.1334109188965158
103,w_rank1_2_3_4_5_6,320.0,122.03999609966917,1.05001191741394
103,w_rank1_2_3_4_5_6,325.0,122.03999594941989,0.8997626395057523
103,w_rank1_2_3_4_5_6,330.0,122.03999573347255,0.6838153012722614
103,w_rank1_2_3_4_5_6,335.0,122.03999551703302,0.4673757700857095
103,w_rank1_2_3_4_5_6,340.0,122.03999531872046,0.26906320726993727
103,w_rank1_2_3_4_5_6,345.0,122.03999515118647,0.10152922413908527
103,w_rank1_2_3_4_5_6,350.0,122.03999506690845,0.017251196027245896
103,w_rank1_2_3_4_5_6,355.0,122.03999504674299,-0.0029142626090106205
103,w_rank1_2_3_4_5_6,360.0,122.03999504965728,2.8421709430404007e-08
103,w_rank1_2_3_4_5_6_7,0.0,122.04001245512943,0.0
103,w_rank1_2_3_4_5_6_7,5.0,122.04001245439802,-0.0007314042704820167
103,w_rank1_2_3_4_5_6_7,10.0,122.04001249959272,0.044463291715146624
103,w_rank1_2_3_4_5_6_7,15.0,122.04001260556076,0.1504313331679441
103,w_rank1_2_3_4_5_6_7,20.0,122.04001279959805,0.3444686171860667
103,w_rank1_2_3_4_5_6_7,25.0,122.04001304941423,0.5942847991491362
103,w_rank1_2_3_4_5_6_7,30.0,122.0400133317764,0.8766469647980557
103,w_rank1_2_3_4_5_6_7,35.0,122.04001356561928,1.1104898476332892
103,w_rank1_2_3_4_5_6_7,40.0,122.04001371755025,1.2624208238776191
103,w_rank1_2_3_4_5_6_7,45.0,122.04001375692935,1.3017999265230173
103,w_rank1_2_3_4_5_6_7,50.0,122.04001375859256,1.3034631365371752
103,w_rank1_2_3_4_5_6_7,55.0,122.0400136334674,1.1783379676444383
103,w_rank1_2_3_4_5_6_7,60.0,122.04001343715629,0.9820268616067551
103,w_rank1_2_3_4_5_6_7,65.0,122.04001322269514,0.7675657087702348
103,w_rank1_2_3_4_5_6_7,70.0,122.04001301430503,0.5591756035983053
103,w_rank1_2_3_4_5_6_7,75.0,122.04001282640247,0.3712730460847524
103,w_rank1_2_3_4_5_6_7,80.0,122.04001271240261,0.25727318586632464
103,w_rank1_2_3_4_5_6_7,85.0,122.04001262524568,0.17011625175200606
103,w_rank1_2_3_4_5_6_7,90.0,122.04001257175054,0.11662110921406565
103,w_rank1_2_3_4_5_6_7,95.0,122.04001262524568,0.17011625175200606
103,w_rank1_2_3_4_5_6_7,100.0,122.04001271240287,0.2572734416617095
103,w_rank1_2_3_4_5_6_7,105.0,122.04001282640296,0.37127352925381274
103,w_rank1_2_3_4_5_6_7,110.0,122.04001301430517,0.5591757457068525
103,w_rank1_2_3_4_5_6_7,115.0,122.0400132226955,0.7675660782524574
103,w_rank1_2_3_4_5_6_7,120.0,122.04001343720677,0.9820773385627035
103,w_rank1_2_3_4_5_6_7,125.0,122.04001363346723,1.1783377971141817
103,w_rank1_2_3_4_5_6_7,130.0,122.04001375859285,1.3034634207542695
103,w_rank1_2_3_4_5_6_7,135.0,122.04001375692955,1.3018001254749834
103,w_rank1_2_3_4_5_6_7,140.0,122.04001371755096,1.2624215344203549
103,w_rank1_2_3_4_5_6_7,145.0,122.04001356561915,1.1104897197355967
103,w_rank1_2_3_4_5_6_7,150.0,122.04001333177642,0.8766469932197651
103,w_rank1_2_3_4_5_6_7,155.0,122.0400130494137,0.5942842733475118
103,w_rank1_2_3_4_5_6_7,160.0,122.0400127995983,0.34446887298145157
103,w_rank1_2_3_4_5_6_7,165.0,122.04001260556107,0.15043164580674784
103,w_rank1_2_3_4_5_6_7,170.0,122.04001249959282,0.04446339119112963
103,w_rank1_2_3_4_5_6_7,175.0,122.04001245439817,-0.0007312621619348647
103,w_rank1_2_3_4_5_6_7,180.0,122.04001245512204,-7.389644451905042e-06
103,w_rank1_2_3_4_5_6_7,185.0,122.04001245439805,-0.0007313758487725863
103,w_rank1_2_3_4_5_6_7,190.0,122.04001249959272,0.044463291715146624
103,w_rank1_2_3_4_5_6_7,195.0,122.04001260556076,0.1504313331679441
103,w_rank1_2_3_4_5_6_7,200.0,122.04001279959806,0.3444686313969214
103,w_rank1_2_3_4_5_6_7,205.0,122.04001304941423,0.5942847991491362
103,w_rank1_2_3_4_5_6_7,210.0,122.0400133317764,0.8766469647980557
103,w_rank1_2_3_4_5_6_7,215.0,122.04001356561928,1.1104898476332892
103,w_rank1_2_3_4_5_6_7,220.0,122.04001371755025,1.2624208238776191
103,w_rank1_2_3_4_5_6_7,225.0,122.04001375692935,1.3017999265230173
103,w_rank1_2_3_4_5_6_7,230.0,122.04001375859256,1.3034631365371752
103,w_rank1_2_3_4_5_6_7,235.0,122.0400136334674,1.1783379676444383
103,w_rank1_2_3_4_5_6_7,240.0,122.0400134372029,0.982073473210221
103,w_rank1_2_3_4_5_6_7,245.0,122.04001322269514,0.7675657087702348
103,w_rank1_2_3_4_5_6_7,250.0,122.040013014305,0.5591755751765959
103,w_rank1_2_3_4_5_6_7,255.0,122.04001282640247,0.3712730460847524
103,w_rank1_2_3_4_5_6_7,260.0,122.04001271240261,0.25727318586632464
103,w_rank1_2_3_4_5_6_7,265.0,122.04001262524567,0.17011623754115135
103,w_rank1_2_3_4_5_6_7,270.0,122.04001257175054,0.11662110921406565
103,w_rank1_2_3_4_5_6_7,275.0,122.04001262524568,0.17011625175200606
103,w_rank1_2_3_4_5_6_7,280.0,122.04001271240287,0.2572734416617095
103,w_rank1_2_3_4_5_6_7,285.0,122.04001282640296,0.37127352925381274
103,w_rank1_2_3_4_5_6_7,290.0,122.04001301430517,0.5591757457068525
103,w_rank1_2_3_4_5_6_7,295.0,122.0400132226955,0.7675660782524574
103,w_rank1_2_3_4_5_6_7,300.0,122.04001343720434,0.9820749085065472
103,w_rank1_2_3_4_5_6_7,305.0,122.04001363346723,1.1783377971141817
103,w_rank1_2_3_4_5_6_7,310.0,122.04001375859285,1.3034634207542695
103,w_rank1_2_3_4_5_6_7,315.0,122.04001375692955,1.3018001254749834
103,w_rank1_2_3_4_5_6_7,320.0,122.04001371755096,1.2624215344203549
103,w_rank1_2_3_4_5_6_7,325.0,122.04001356561915,1.1104897197355967
103,w_rank1_2_3_4_5_6_7,330.0,122.04001333177642,0.8766469932197651
103,w_rank1_2_3_4_5_6_7,335.0,122.0400130494137,0.5942842733475118
103,w_rank1_2_3_4_5_6_7,340.0,122.0400127995983,0.34446887298145157
103,w_rank1_2_3_4_5_6_7,345.0,122.04001260556107,0.15043164580674784
103,w_rank1_2_3_4_5_6_7,350.0,122.04001249959278,0.044463348558565485
103,w_rank1_2_3_4_5_6_7,355.0,122.04001245439817,-0.0007312621619348647
103,w_rank1_2_3_4_5_6_7,360.0,122.04001245512941,-1.4210854715202004e-08
103,w_rank1_2_3_4_5_6_7_8,0.0,122.04003107128631,0.0
103,w_rank1_2_3_4_5_6_7_8,5.0,122.0400310726339,0.0013475869309331756
103,w_rank1_2_3_4_5_6_7_8,10.0,122.04003111949166,0.04820535082217248
103,w_rank1_2_3_4_5_6_7_8,15.0,122.04003123610366,0.1648173508783657
103,w_rank1_2_3_4_5_6_7_8,20.0,122.04003144209277,0.3708064610918882
103,w_rank1_2_3_4_5_6_7_8,25.0,122.04003169312901,0.6218427017756767
103,w_rank1_2_3_4_5_6_7_8,30.0,122.04003197227905,0.9009927453007549
103,w_rank1_2_3_4_5_6_7_8,35.0,122.0400322004452,1.1291588890571802
103,w_rank1_2_3_4_5_6_7_8,40.0,122.04003234594856,1.2746622530812601
103,w_rank1_2_3_4_5_6_7_8,45.0,122.04003238306029,1.3117739854351385
103,w_rank1_2_3_4_5_6_7_8,50.0,122.04003238292188,1.3116355717102124
103,w_rank1_2_3_4_5_6_7_8,55.0,122.04003225910324,1.1878169345891365
103,w_rank1_2_3_4_5_6_7_8,60.0,122.04003206929575,0.9980094404227202
103,w_rank1_2_3_4_5_6_7_8,65.0,122.04003185322638,0.7819400735797899
103,w_rank1_2_3_4_5_6_7_8,70.0,122.04003164403862,0.5727523131326961
103,w_rank1_2_3_4_5_6_7_8,75.0,122.04003145772099,0.386434678034675
103,w_rank1_2_3_4_5_6_7_8,80.0,122.04003134979045,0.27850414596741757
103,w_rank1_2_3_4_5_6_7_8,85.0,122.04003126905793,0.1977716266310381
103,w_rank1_2_3_4_5_6_7_8,90.0,122.04003120793206,0.13664575249094923
103,w_rank1_2_3_4_5_6_7_8,95.0,122.04003126905798,0.19777166926360223
103,w_rank1_2_3_4_5_6_7_8,100.0,122.04003134979058,0.27850427386511
103,w_rank1_2_3_4_5_6_7_8,105.0,122.0400314577217,0.3864353885774108
103,w_rank1_2_3_4_5_6_7_8,110.0,122.04003164403912,0.5727528105126112
103,w_rank1_2_3_4_5_6_7_8,115.0,122.04003185322668,0.7819403720077389
103,w_rank1_2_3_4_5_6_7_8,120.0,122.04003206934661,0.9980603010717459
103,w_rank1_2_3_4_5_6_7_8,125.0,122.04003225910333,1.1878170198542648
103,w_rank1_2_3_4_5_6_7_8,130.0,122.04003238292212,1.3116358132947425
103,w_rank1_2_3_4_5_6_7_8,135.0,122.04003238306045,1.3117741417545403
103,w_rank1_2_3_4_5_6_7_8,140.0,122.04003234594913,1.2746628215154487
103,w_rank1_2_3_4_5_6_7_8,145.0,122.04003220044541,1.129159102220001
103,w_rank1_2_3_4_5_6_7_8,150.0,122.04003197227911,0.9009928021441738
103,w_rank1_2_3_4_5_6_7_8,155.0,122.0400316931285,0.6218421901849069
103,w_rank1_2_3_4_5_6_7_8,160.0,122.04003144209281,0.37080650372445234
103,w_rank1_2_3_4_5_6_7_8,165.0,122.04003123610366,0.1648173508783657
103,w_rank1_2_3_4_5_6_7_8,170.0,122.04003111949166,0.04820535082217248
103,w_rank1_2_3_4_5_6_7_8,175.0,122.04003107263395,0.0013476437743520364
103,w_rank1_2_3_4_5_6_7_8,180.0,122.0400310712794,-6.906475391588174e-06
103,w_rank1_2_3_4_5_6_7_8,185.0,122.0400310726339,0.0013475869309331756
103,w_rank1_2_3_4_5_6_7_8,190.0,122.04003111949166,0.04820535082217248
103,w_rank1_2_3_4_5_6_7_8,195.0,122.0400312361037,0.16481739351092983
103,w_rank1_2_3_4_5_6_7_8,200.0,122.04003144209277,0.3708064610918882
103,w_rank1_2_3_4_5_6_7_8,205.0,122.04003169312901,0.6218427017756767
103,w_rank1_2_3_4_5_6_7_8,210.0,122.04003197227905,0.9009927453007549
103,w_rank1_2_3_4_5_6_7_8,215.0,122.0400322004452,1.1291588890571802
103,w_rank1_2_3_4_5_6_7_8,220.0,122.04003234594856,1.2746622530812601
103,w_rank1_2_3_4_5_6_7_8,225.0,122.04003238306029,1.3117739854351385
103,w_rank1_2_3_4_5_6_7_8,230.0,122.04003238292188,1.3116355717102124
103,w_rank1_2_3_4_5_6_7_8,235.0,122.04003225910324,1.1878169345891365
103,w_rank1_2_3_4_5_6_7_8,240.0,122.04003206934286,0.9980565494061011
103,w_rank1_2_3_4_5_6_7_8,245.0,122.04003185322638,0.7819400735797899
103,w_rank1_2_3_4_5_6_7_8,250.0,122.04003164403862,0.5727523131326961
103,w_rank1_2_3_4_5_6_7_8,255.0,122.040031457721,0.38643469224552973
103,w_rank1_2_3_4_5_6_7_8,260.0,122.04003134979045,0.27850414596741757
103,w_rank1_2_3_4_5_6_7_8,265.0,122.04003126905793,0.1977716266310381
103,w_rank1_2_3_4_5_6_7_8,270.0,122.04003120793206,0.13664575249094923
103,w_rank1_2_3_4_5_6_7_8,275.0,122.04003126905798,0.19777166926360223
103,w_rank1_2_3_4_5_6_7_8,280.0,122.04003134979058,0.27850427386511
103,w_rank1_2_3_4_5_6_7_8,285.0,122.0400314577217,0.3864353885774108
103,w_rank1_2_3_4_5_6_7_8,290.0,122.04003164403909,0.5727527820909017
103,w_rank1_2_3_4_5_6_7_8,295.0,122.04003185322668,0.7819403720077389
103,w_rank1_2_3_4_5_6_7_8,300.0,122.04003206934405,0.9980577431178972
103,w_rank1_2_3_4_5_6_7_8,305.0,122.04003225910333,1.1878170198542648
103,w_rank1_2_3_4_5_6_7_8,310.0,122.04003238292212,1.3116358132947425
103,w_rank1_2_3_4_5_6_7_8,315.0,122.04003238306045,1.3117741417545403
103,w_rank1_2_3_4_5_6_7_8,320.0,122.04003234594913,1.2746628215154487
103,w_rank1_2_3_4_5_6_7_8,325.0,122.04003220044541,1.129159102220001
103,w_rank1_2_3_4_5_6_7_8,330.0,122.04003197227911,0.9009928021441738
103,w_rank1_2_3_4_5_6_7_8,335.0,122.0400316931285,0.6218421901849069
103,w_rank1_2_3_4_5_6_7_8,340.0,122.04003144209281,0.37080650372445234
103,w_rank1_2_3_4_5_6_7_8,345.0,122.04003123610367,0.1648173650892204
103,w_rank1_2_3_4_5_6_7_8,350.0,122.04003111949166,0.04820535082217248
103,w_rank1_2_3_4_5_6_7_8,355.0,122.04003107263395,0.0013476437743520364
103,w_rank1_2_3_4_5_6_7_8,360.0,122.04003107128631,0.0
103,SW+ED_reference,0.0,122.04003107133167,0.0
103,SW+ED_reference,5.0,122.04003107263618,0.0013045138302913983
103,SW+ED_reference,10.0,122.0400311194851,0.048153438569897844
103,SW+ED_reference,15.0,122.04003123616845,0.16483677711676137
103,SW+ED_reference,20.0,122.04003144204547,0.3707138063191451
103,SW+ED_reference,25.0,122.04003169309225,0.6217605772462775
103,SW+ED_reference,30.0,122.04003196677287,0.8954412038519877
103,SW+ED_reference,35.0,122.04003220046137,1.1291296999615952
103,SW+ED_reference,40.0,122.0400323411445,1.2698128273314069
103,SW+ED_reference,45.0,122.04003238349745,1.3121657786996366
103,SW+ED_reference,50.0,122.04003238290686,1.3115751897885275
103,SW+ED_reference,55.0,122.04003225946744,1.1881357693255268
103,SW+ED_reference,60.0,122.04003206928186,0.9979501953694125
103,SW+ED_reference,65.0,122.04003185321073,0.7818790663804975
103,SW+ED_reference,70.0,122.0400316440279,0.57269623709999
103,SW+ED_reference,75.0,122.04003145764149,0.38630982146514725
103,SW+ED_reference,80.0,122.04003134976641,0.2784347401529885
103,SW+ED_reference,85.0,122.04003126895775,0.197626079057045
103,SW+ED_reference,90.0,122.04003120788236,0.13655069608375925
103,SW+ED_reference,95.0,122.04003126895763,0.19762596537020727
103,SW+ED_reference,100.0,122.04003134976638,0.2784347117312791
103,SW+ED_reference,105.0,122.04003145764206,0.38631038989933586
103,SW+ED_reference,110.0,122.04003164402613,0.5726944607431506
103,SW+ED_reference,115.0,122.04003185321105,0.7818793790193013
103,SW+ED_reference,120.0,122.04003206934118,0.9980095114769938
103,SW+ED_reference,125.0,122.04003225946882,1.1881371477784342
103,SW+ED_reference,130.0,122.04003238290849,1.3115768240368197
103,SW+ED_reference,135.0,122.04003238349438,1.312162709155018
103,SW+ED_reference,140.0,122.04003234113777,1.2698061055971266
103,SW+ED_reference,145.0,122.04003220046245,1.1291307799865535
103,SW+ED_reference,150.0,122.04003196677304,0.8954413743822442
103,SW+ED_reference,155.0,122.04003169309276,0.6217610888370473
103,SW+ED_reference,160.0,122.04003144204246,0.37071079361794546
103,SW+ED_reference,165.0,122.04003123616698,0.1648353133987257
103,SW+ED_reference,170.0,122.04003111948558,0.048153907528103446
103,SW+ED_reference,175.0,122.04003107263823,0.0013065601933703874
103,SW+ED_reference,180.0,122.04003107133269,1.0231815394945443e-06
103,SW+ED_reference,185.0,122.04003107263871,0.0013070433624307043
103,SW+ED_reference,190.0,122.04003111948667,0.048155001763916516
103,SW+ED_reference,195.0,122.04003123616987,0.1648381982022329
103,SW+ED_reference,200.0,122.04003144205794,0.3707262692387303
103,SW+ED_reference,205.0,122.04003169310877,0.6217771044703113
103,SW+ED_reference,210.0,122.04003196677705,0.8954453818432739
103,SW+ED_reference,215.0,122.04003220050119,1.1291695187765072
103,SW+ED_reference,220.0,122.04003234111337,1.2697817055595806
103,SW+ED_reference,225.0,122.04003238352689,1.3121952235906065
103,SW+ED_reference,230.0,122.04003238278145,1.3114497789956658
103,SW+ED_reference,235.0,122.04003226427466,1.1929429888368759
103,SW+ED_reference,240.0,122.04003206927551,0.9979438431173548
103,SW+ED_reference,245.0,122.04003185865741,0.7873257459323213
103,SW+ED_reference,250.0,122.04003164408165,0.5727499825525229
103,SW+ED_reference,255.0,122.0400314634483,0.39211663249716366
103,SW+ED_reference,260.0,122.0400313497137,0.27838203209284984
103,SW+ED_reference,265.0,122.04003127493841,0.20360674568564718
103,SW+ED_reference,270.0,122.04003120804452,0.13671285614691442
103,SW+ED_reference,275.0,122.0400312749386,0.20360693042675848
103,SW+ED_reference,280.0,122.04003134971337,0.2783817052431914
103,SW+ED_reference,285.0,122.0400314634477,0.3921160356412656
103,SW+ED_reference,290.0,122.04003164408185,0.5727501815044889
103,SW+ED_reference,295.0,122.04003185866068,0.7873290144289058
103,SW+ED_reference,300.0,122.04003206927472,0.9979430473094908
103,SW+ED_reference,305.0,122.0400322642738,1.192942136185593
103,SW+ED_reference,310.0,122.04003238278239,1.311450716912077
103,SW+ED_reference,315.0,122.0400323835286,1.3121969288931723
103,SW+ED_reference,320.0,122.04003234111923,1.2697875604317233
103,SW+ED_reference,325.0,122.04003220049593,1.1291642607602626
103,SW+ED_reference,330.0,122.0400319667751,0.895443434956178
103,SW+ED_reference,335.0,122.04003169310838,0.6217767065663793
103,SW+ED_reference,340.0,122.04003144205997,0.3707283013909546
103,SW+ED_reference,345.0,122.04003123617086,0.16483919296206295
103,SW+ED_reference,350.0,122.04003111948678,0.04815511545075424
103,SW+ED_reference,355.0,122.04003107263611,0.0013044427760178223
103,SW+ED_reference,360.0,122.04003107133177,9.947598300641403e-08
